id,name,component,type,language,module,source_file,source_line,table_name,column_type,nullable,primary_key,foreign_key,from_table,to_table,cardinality,tags,description
java_method_f27609dc68f4fbd6,testSaveAndLoadCatalogWithUri,PostgresDaoTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresDaoTest.java,145,,,,,,,,,,void testSaveAndLoadCatalogWithUri()
java_method_cd65fa422b36c164,testSaveAndLoadEmptyMultivaluedProperty,PostgresDaoTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresDaoTest.java,805,,,,,,,,,,void testSaveAndLoadEmptyMultivaluedProperty()
java_method_a7aa64ec19b6c1db,testSaveAndLoadMixedSingleAndMultivaluedProperties,PostgresDaoTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresDaoTest.java,918,,,,,,,,,,void testSaveAndLoadMixedSingleAndMultivaluedProperties()
java_method_0b6d75ef641bd803,testSaveAndLoadMultivaluedBooleanAndUUIDProperties,PostgresDaoTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresDaoTest.java,1004,,,,,,,,,,void testSaveAndLoadMultivaluedBooleanAndUUIDProperties()
java_method_d193bcd6574eb15f,testSaveAndLoadMultivaluedIntegerProperties,PostgresDaoTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresDaoTest.java,759,,,,,,,,,,void testSaveAndLoadMultivaluedIntegerProperties()
java_method_f47e332acee7295f,testSaveAndLoadMultivaluedStringProperties,PostgresDaoTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresDaoTest.java,687,,,,,,,,,,void testSaveAndLoadMultivaluedStringProperties()
java_method_ed67d7630fa35a42,testSaveAndLoadNullMultivaluedProperty,PostgresDaoTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresDaoTest.java,862,,,,,,,,,,void testSaveAndLoadNullMultivaluedProperty()
java_method_c30a0335aacc89d8,testSaveAndLoadSimpleCatalog,PostgresDaoTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresDaoTest.java,123,,,,,,,,,,void testSaveAndLoadSimpleCatalog()
java_method_52c57fbda9998f50,testSaveNullCatalogThrowsException,PostgresDaoTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresDaoTest.java,426,,,,,,,,,,void testSaveNullCatalogThrowsException()
java_method_aeb5e7b516c098e1,testTransactionRollbackOnError,PostgresDaoTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresDaoTest.java,435,,,,,,,,,,void testTransactionRollbackOnError()
java_method_fc7d2649fdae5320,testUpdateMultivaluedPropertyWithDifferentLength,PostgresDaoTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresDaoTest.java,1068,,,,,,,,,,void testUpdateMultivaluedPropertyWithDifferentLength()
java_method_62d969a6124db254,truncateAllTables,PostgresDaoTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresDaoTest.java,113,,,,,,,,,,void truncateAllTables()
java_method_b104c16278738861,initializeSchema,PostgresJsonRoundtripTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresJsonRoundtripTest.java,79,,,,,,,,,,void initializeSchema()
java_method_2c63ad14491a9642,loadResourceFile,PostgresJsonRoundtripTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresJsonRoundtripTest.java,94,,,,,,,,,,String loadResourceFile(String resourcePath)
java_method_f0490b2730fbcf03,setupDatabase,PostgresJsonRoundtripTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresJsonRoundtripTest.java,58,,,,,,,,,,void setupDatabase()
java_method_60da127cd07793e8,testFullCatalogJsonRoundtrip,PostgresJsonRoundtripTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresJsonRoundtripTest.java,111,,,,,,,,,,void testFullCatalogJsonRoundtrip()
java_method_11be9aabf1d4e10e,truncateAllTables,PostgresJsonRoundtripTest,method,java,net.netbeing.cheap.db.postgres,D:\src\claude\cheap\cheap-db-postgres\src\test\java\net\netbeing\cheap\db\postgres\PostgresJsonRoundtripTest.java,101,,,,,,,,,,void truncateAllTables()
java_method_2c1d33b57c0a4d8e,createEntity,SqliteCatalog,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCatalog.java,145,,,,,,,,,,Entity createEntity()
java_method_1612bde471d8104a,getSchemaName,SqliteCatalog,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCatalog.java,139,,,,,,,,,,String getSchemaName()
java_method_31ce066d3aa0623a,loadTables,SqliteCatalog,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCatalog.java,123,,,,,,,,,,void loadTables()
java_method_22449572a27a220a,mapDbTypeToPropertyType,SqliteCatalog,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCatalog.java,159,,,,,,,,,,"Maps SQLite type names to Cheap PropertyTypes.
Handles SQLite's type affinity system where column types are flexible.
Supports parameterized types like VARCHAR(50) by extracting the base type.

@param dbTypeName the SQLite type name (e.g., ""INTEGER"", ""VARCHAR"", ""TEXT"")
@return the corresponding PropertyType, defaults to Text if unknown
"
java_method_21b07960339b2133,setUp,SqliteCatalogTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCatalogTest.java,43,,,,,,,,,,void setUp()
java_method_e6db5023c7c5dc8a,testLoadDb,SqliteCatalogTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCatalogTest.java,58,,,,,,,,,,void testLoadDb()
java_method_0032db34d1e2f3fb,testLoadDbInvalidPath,SqliteCatalogTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCatalogTest.java,82,,,,,,,,,,void testLoadDbInvalidPath()
java_method_1e6cafb831759ccf,testLoadDbStaticMethod,SqliteCatalogTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCatalogTest.java,69,,,,,,,,,,void testLoadDbStaticMethod()
java_method_f19cbf99ef8af80d,testLoadTable,SqliteCatalogTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCatalogTest.java,146,,,,,,,,,,void testLoadTable()
java_method_593760927903f9b6,testLoadTableDef,SqliteCatalogTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCatalogTest.java,100,,,,,,,,,,void testLoadTableDef()
java_method_f2c6aa8fdf5aad2f,testLoadTableDefNonExistentTable,SqliteCatalogTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCatalogTest.java,136,,,,,,,,,,void testLoadTableDefNonExistentTable()
java_method_be14ca27d962d0bf,testLoadTableNonExistentTable,SqliteCatalogTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCatalogTest.java,215,,,,,,,,,,void testLoadTableNonExistentTable()
java_method_5c20a6565a393925,testLoadTableWithMaxRows,SqliteCatalogTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCatalogTest.java,200,,,,,,,,,,void testLoadTableWithMaxRows()
java_method_372bfc0109b03f57,testLoadTableZeroMaxRows,SqliteCatalogTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCatalogTest.java,226,,,,,,,,,,void testLoadTableZeroMaxRows()
java_method_fb22ccbddcc97682,executeAuditSchemaDdl,SqliteCheapSchema,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchema.java,307,,,,,,,,,,"Executes the audit schema DDL script to add audit columns and triggers.
This should be run after the main schema DDL.

@param dataSource the data source to execute the DDL against
@throws SQLException if database operation fails
"
java_method_b0722f68d0634de7,executeAuditSchemaDdl,SqliteCheapSchema,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchema.java,368,,,,,,,,,,"Executes the audit schema DDL script to add audit columns and triggers.
This should be run after the main schema DDL.
<p>
This overload accepts a Connection, useful for in-memory SQLite databases where
the connection must remain open to prevent database deletion.

@param connection the database connection to execute the DDL against
@throws SQLException if database operation fails
"
java_method_55936fc11b7b42dd,executeDdl,SqliteCheapSchema,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchema.java,77,,,,,,,,,,"Executes a DDL script against the database using a DataSource.

@param dataSource the data source to execute the DDL against
@param ddlContent the DDL content to execute
@throws SQLException if database operation fails
"
java_method_752ed7b213e4a953,executeDdl,SqliteCheapSchema,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchema.java,95,,,,,,,,,,"Executes a DDL script against the database using a Connection.

@param conn the database connection to execute the DDL against
@param ddlContent the DDL content to execute
@throws SQLException if database operation fails
"
java_method_bf25d1141ca77be3,executeDropSchemaDdl,SqliteCheapSchema,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchema.java,320,,,,,,,,,,"Executes the drop schema DDL script to remove all Cheap database objects.
This completely cleans up the Cheap schema from the database.

@param dataSource the data source to execute the DDL against
@throws SQLException if database operation fails
"
java_method_4f9ce43372bc61f0,executeDropSchemaDdl,SqliteCheapSchema,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchema.java,384,,,,,,,,,,"Executes the drop schema DDL script to remove all Cheap database objects.
This completely cleans up the Cheap schema from the database.
<p>
This overload accepts a Connection, useful for in-memory SQLite databases where
the connection must remain open to prevent database deletion.

@param connection the database connection to execute the DDL against
@throws SQLException if database operation fails
"
java_method_d92b58a56c8ab289,executeMainSchemaDdl,SqliteCheapSchema,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchema.java,294,,,,,,,,,,"Executes the main Cheap schema DDL script to create all core tables and indexes.
This creates the foundation database structure for the Cheap data model.

@param dataSource the data source to execute the DDL against
@throws SQLException if database operation fails
"
java_method_bb9cd294e7357729,executeMainSchemaDdl,SqliteCheapSchema,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchema.java,352,,,,,,,,,,"Executes the main Cheap schema DDL script to create all core tables and indexes.
This creates the foundation database structure for the Cheap data model.
<p>
This overload accepts a Connection, useful for in-memory SQLite databases where
the connection must remain open to prevent database deletion.

@param connection the database connection to execute the DDL against
@throws SQLException if database operation fails
"
java_method_f6f6724604c378ed,executeSqlStatements,SqliteCheapSchema,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchema.java,114,,,,,,,,,,"Executes multiple SQL statements from a DDL script.
Properly parses SQL statements considering BEGIN...END blocks, comments, and string literals.
This is necessary because SQLite doesn't support executing multiple statements in a single call.
"
java_method_e60376923808f98f,executeTruncateSchemaDdl,SqliteCheapSchema,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchema.java,334,,,,,,,,,,"Executes the truncate schema DDL script to delete all data from Cheap tables
while preserving the schema structure. This is useful for clearing test data
or resetting the database without recreating all tables and constraints.

@param dataSource the data source to execute the DDL against
@throws SQLException if database operation fails
"
java_method_6691ab61f784e3c3,executeTruncateSchemaDdl,SqliteCheapSchema,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchema.java,401,,,,,,,,,,"Executes the truncate schema DDL script to delete all data from Cheap tables
while preserving the schema structure. This is useful for clearing test data
or resetting the database without recreating all tables and constraints.
<p>
This overload accepts a Connection, useful for in-memory SQLite databases where
the connection must remain open to prevent database deletion.

@param connection the database connection to execute the DDL against
@throws SQLException if database operation fails
"
java_method_e200d0c3fa198de8,isKeywordAt,SqliteCheapSchema,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchema.java,255,,,,,,,,,,"Checks if a SQL keyword appears at the given position in the content.
Ensures the keyword is not part of a larger identifier.
"
java_method_15ca142c39fc55c3,loadDdlResource,SqliteCheapSchema,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchema.java,58,,,,,,,,,,"Loads a DDL resource file from the classpath.

@param resourcePath the path to the resource file
@return the DDL content as a string
@throws SQLException if the resource cannot be loaded
"
java_method_a49a067476fe6aa9,parseSqlStatements,SqliteCheapSchema,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchema.java,149,,,,,,,,,,"Parses SQL DDL content into individual statements, properly handling:
- BEGIN...END blocks in triggers
- Line comments (--)
- Block comments (/* ... *\/)
- String literals (')
Only semicolons outside of these contexts are treated as statement terminators.
"
java_method_eae90b1c208f9ac0,removeCommentLines,SqliteCheapSchema,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\main\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchema.java,129,,,,,,,,,,"Removes comment-only lines from SQL, keeping lines with actual SQL content.
"
java_method_c33d3d0f527ca0a7,columnExists,SqliteCheapSchemaTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchemaTest.java,122,,,,,,,,,,"boolean columnExists(Connection connection, String tableName, String columnName)"
java_method_88cdfbfc2a86fbf5,getRowCount,SqliteCheapSchemaTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchemaTest.java,184,,,,,,,,,,"int getRowCount(Connection conn, String tableName)"
java_method_9d93001489a7c6c9,setUp,SqliteCheapSchemaTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchemaTest.java,38,,,,,,,,,,void setUp()
java_method_474f8eed6443bf8b,tableExists,SqliteCheapSchemaTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchemaTest.java,116,,,,,,,,,,"boolean tableExists(Connection connection, String tableName)"
java_method_dddcd5700926670a,tearDown,SqliteCheapSchemaTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchemaTest.java,48,,,,,,,,,,void tearDown()
java_method_988d60c405055f36,testAllSchemaExecution,SqliteCheapSchemaTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchemaTest.java,57,,,,,,,,,,void testAllSchemaExecution()
java_method_a3567eaed324721a,testTruncateAllTables,SqliteCheapSchemaTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchemaTest.java,138,,,,,,,,,,void testTruncateAllTables()
java_method_0e5880e90ad9ce4e,triggerExists,SqliteCheapSchemaTest,method,java,net.netbeing.cheap.db.sqlite,D:\src\claude\cheap\cheap-db-sqlite\src\test\java\net\netbeing\cheap\db\sqlite\SqliteCheapSchemaTest.java,128,,,,,,,,,,"boolean triggerExists(Connection connection, String triggerName)"
